# Swift-BAT daily average light curve for 1A 0535+262                   
# Generated Wed Jul 14 11:05:52 UTC 2021
#
#     TIME           RATE          ERROR      YEAR          DAY     STAT_ERR        SYS_ERR   DATA_FLAG   TIMEDEL_EXPO     TIMEDEL_CODED  TIMEDEL_DITHERED
#       d        count/cm^2/s   count/cm^2/s   yr            d    count/cm^2/s   count/cm^2/s                s              s              s
      56955       0.00188709     0.00146893   2014         298     0.00125637     0.00006605      0    7864.00000000  3848.96875000  1624.00000000
      56956       0.00240049     0.00118105   2014         299     0.00100861     0.00008402      0   14256.00000000  8298.90625000  2320.00000000
      56957       0.00235089     0.00090706   2014         300     0.00077339     0.00008228      0   17696.00000000 13541.65625000  1920.00000000
      56958       0.00223436     0.00084993   2014         301     0.00072459     0.00007820      0   16456.00000000 11785.72851562     0.00000000
      56959       0.00381637     0.00156166   2014         302     0.00133214     0.00013357      0    5640.00000000  3044.78125000     0.00000000
      56960       0.00198643     0.00085404   2014         303     0.00072878     0.00006953      0   16112.00000000 10131.68750000     0.00000000
      56961       0.00427630     0.00159385   2014         304     0.00135857     0.00014967      0    5448.00000000  3352.62500000   168.00000000
      56962       0.00049369     0.00151186   2014         305     0.00129431     0.00001728      0    6688.00000000  3627.62500000     0.00000000
      56963       0.00251914     0.00177166   2014         306     0.00151496     0.00008817      0    5568.00000000  3389.06250000   320.00000000
      56964       0.00013890     0.00122230   2014         307     0.00104648     0.00000486      0   10488.00000000  6227.70900345  1792.00000000
      56965       0.00177199     0.00132494   2014         308     0.00113312     0.00006202      0    5696.00000000  4175.12500000     0.00000000
      56966       0.00286239     0.00155541   2014         309     0.00132892     0.00010018      0    4904.00000000  3135.12500000     0.00000000
      56967       0.00312751     0.00150673   2014         310     0.00128660     0.00010946      0    5080.00000000  3459.21093750     0.00000000
      56968       0.00013757     0.00187035   2014         311     0.00160132     0.00000482      0    2736.00000000  2015.21875095     0.00000000
      56969       0.00284638     0.00122537   2014         312     0.00104565     0.00009962      0   17528.00000000  7067.90625000  1240.00000000
      56970      -0.00053925     0.00292062   2014         313     0.00250048    -0.00001887      0    3936.00000000  1533.43750000  3808.00000000
      56971       0.00152285     0.00189973   2014         314     0.00162584     0.00005330      0    4304.00000000  2716.68750000   448.00000000
      56972       0.00385607     0.00089461   2014         315     0.00075717     0.00013496      0    9472.00000000  9021.25000000     0.00000000
      56973       0.00261730     0.00122810   2014         316     0.00104853     0.00009161      0    9704.00000000  5480.31250000   752.00000000
      56974       0.00185111     0.00291328   2014         317     0.00249363     0.00006479      0    2104.00000000  1087.31250000    64.00000000
      56976       0.00413267     0.00177498   2014         319     0.00151462     0.00014464      0    6168.00000000  2806.37500000   704.00000000
      56977       0.00319535     0.00118903   2014         320     0.00101349     0.00011184      0   10424.00000000  6103.10937500   192.00000000
      56978       0.00135797     0.00143346   2014         321     0.00122660     0.00004753      0    6128.00000000  4230.75000000     0.00000000
      56979       0.00206242     0.00222051   2014         322     0.00190012     0.00007218      0    4264.00000000  1852.31250000     0.00000000
      56980       0.00137248     0.00110158   2014         323     0.00094224     0.00004804      0   11496.00000000  7422.51562500     0.00000000
      56981       0.00330003     0.00108164   2014         324     0.00092077     0.00011550      0   16368.00000000  8914.93750000     0.00000000
      56982       0.00062928     0.00112164   2014         325     0.00096012     0.00002202      0   26576.00000000  8079.79791069   512.00000000
      56983       0.00329088     0.00130667   2014         326     0.00111437     0.00011518      0   13544.00000000  5340.69039989   640.00000000
      56984       0.00199458     0.00102070   2014         327     0.00087184     0.00006981      0   19648.00000000  9158.21093750   960.00000000
      56985       0.00276005     0.00116407   2014         328     0.00099320     0.00009660      0   12056.00000000  6360.55376983   520.00000000
      56986       0.00049698     0.00095196   2014         329     0.00081490     0.00001739      0   17800.00000000 10078.31250000  1280.00000000
      56987       0.00252052     0.00144690   2014         330     0.00123648     0.00008822      0   11640.00000000  4764.06250000  4400.00000000
      56988       0.00251653     0.00127683   2014         331     0.00109057     0.00008808      0   11728.00000000  5722.14062500  2992.00000000
      56989       0.00338966     0.00213106   2014         332     0.00182170     0.00011864      0    8696.00000000  2467.70312500  4840.00000000
      56990       0.00266453     0.00133322   2014         333     0.00113866     0.00009326      0   11296.00000000  5022.81250000   896.00000000
      56991       0.00512408     0.00155033   2014         334     0.00131843     0.00017934      0    9040.00000000  3710.09375000   688.00000000
      56993       0.00023819     0.00263883   2014         336     0.00225926     0.00000834      0    3136.00000000  1085.62500000     0.00000000
      56994       0.00261711     0.00221607   2014         337     0.00189569     0.00009160      0   10312.00000000  2301.37500000     0.00000000
      56995       0.00081857     0.00186959   2014         338     0.00160049     0.00002865      0   13024.00000000  2952.40625000  1600.00000000
      56996       0.00209123     0.00125748   2014         339     0.00107479     0.00007319      0   15656.00000000  7281.85937500  7568.00000000
      56997       0.00165648     0.00281590   2014         340     0.00241036     0.00005798      0    9264.00000000  1777.73437500  4776.00000000
      56998       0.00161125     0.00199333   2014         341     0.00170594     0.00005639      0   10272.00000000  2633.68750000  1112.00000000
      56999      -0.00393364     0.00391924   2014         342     0.00335345    -0.00013768      0    6608.00000000  1255.39062500     0.00000000
      57000       0.00228456     0.00185905   2014         343     0.00159018     0.00007996      0    3704.00000000  2773.00000000     0.00000000
      57001      -0.00758134     0.00372554   2014         344     0.00318157    -0.00026535      0    2344.00000000   713.75000000   112.00000000
      57002       0.00060713     0.00212776   2014         345     0.00182163     0.00002125      0    3152.00000000  2162.81250000     0.00000000
      57003       0.00247757     0.00246448   2014         346     0.00210869     0.00008671      0    4264.00000000  1771.37500000   320.00000000
      57004       0.00029892     0.00237892   2014         347     0.00203672     0.00001046      0    4208.00000000  1868.37500000     0.00000000
      57005       0.00004700     0.00146155   2014         348     0.00125132     0.00000165      0    8928.00000000  4473.75000000     0.00000000
      57006       0.00192437     0.00181757   2014         349     0.00155507     0.00006735      0    5600.00000000  3579.18750000     0.00000000
      57007      -0.00051269     0.00185331   2014         350     0.00158667    -0.00001794      0    5464.00000000  2951.40625000     0.00000000
      57008      -0.00151363     0.00208039   2014         351     0.00178058    -0.00005298      0    3280.00000000  2183.87500000     0.00000000
      57009      -0.00042624     0.00223436   2014         352     0.00191294    -0.00001492      0    2648.00000000  1940.62500000     0.00000000
      57010       0.00108189     0.00276424   2014         353     0.00236642     0.00003787      0    3640.00000000  1264.84375000     0.00000000
      57011      -0.00244891     0.00693488   2014         354     0.00593695    -0.00008571      0     984.00000000   257.53125000     0.00000000
      57012      -0.00098472     0.00148553   2014         355     0.00127151    -0.00003447      0    7160.00000000  4100.93750000   448.00000000
      57013       0.00185283     0.00298844   2014         356     0.00255800     0.00006485      0    1664.00000000   845.50000000     0.00000000
      57014       0.00025231     0.00200690   2014         357     0.00171822     0.00000883      0    4376.00000000  1971.60937500     0.00000000
